"filename", "language", "JavaScript", "Log", "PHP", "Markdown", "JSON", "XML", "CSS", "comment", "blank", "total"
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Order\GetOrderDetailsUseCase.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Order\ProcessPaymentUseCase.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Payment\GenerateQRDeUnatUseCase.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Payment\ProcessCreditCardUseCase.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Payment\ProcessPaypalUseCase.php", "PHP", 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Product\CreateProductUseCase.php", "PHP", 0, 0, 79, 0, 0, 0, 0, 28, 16, 123
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Product\GetProductDetailsUseCase.php", "PHP", 0, 0, 61, 0, 0, 0, 0, 20, 15, 96
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Product\IncrementProductViewUseCase.php", "PHP", 0, 0, 41, 0, 0, 0, 0, 11, 10, 62
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Product\SearchProductsUseCase.php", "PHP", 0, 0, 122, 0, 0, 0, 0, 39, 19, 180
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Product\UpdateProductUseCase.php", "PHP", 0, 0, 138, 0, 0, 0, 0, 35, 42, 215
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Rating\RateProductUseCase.php", "PHP", 0, 0, 68, 0, 0, 0, 0, 27, 14, 109
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Rating\RateSellerUseCase.php", "PHP", 0, 0, 72, 0, 0, 0, 0, 28, 14, 114
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Rating\RateUserUseCase.php", "PHP", 0, 0, 81, 0, 0, 0, 0, 31, 16, 128
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Recommendation\GenerateRecommendationsUseCase.php", "PHP", 0, 0, 61, 0, 0, 0, 0, 5, 11, 77
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Recommendation\GetUserProfileUseCase.php", "PHP", 0, 0, 69, 0, 0, 0, 0, 7, 19, 95
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Recommendation\TrackUserInteractionsUseCase.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 6, 30
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Seller\CreateSellerUseCase.php", "PHP", 0, 0, 30, 0, 0, 0, 0, 16, 8, 54
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Seller\GetTopSellersUseCase.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 23, 8, 54
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Shipping\CreateShippingUseCase.php", "PHP", 0, 0, 118, 0, 0, 0, 0, 22, 28, 168
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Shipping\TrackShippingUseCase.php", "PHP", 0, 0, 99, 0, 0, 0, 0, 24, 16, 139
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\Shipping\UpdateShippingStatusUseCase.php", "PHP", 0, 0, 137, 0, 0, 0, 0, 28, 25, 190
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\CheckUserRoleUseCase.php", "PHP", 0, 0, 74, 0, 0, 0, 0, 13, 13, 100
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\FetchUserProfileUseCase.php", "PHP", 0, 0, 59, 0, 0, 0, 0, 14, 11, 84
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\GetAuthenticatedUserUseCase.php", "PHP", 0, 0, 43, 0, 0, 0, 0, 11, 9, 63
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\LoginUserUseCase.php", "PHP", 0, 0, 40, 0, 0, 0, 0, 15, 12, 67
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\LogoutUserUseCase.php", "PHP", 0, 0, 43, 0, 0, 0, 0, 11, 10, 64
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\RateSellerUseCase.php", "PHP", 0, 0, 126, 0, 0, 0, 0, 28, 16, 170
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\RefreshTokenUseCase.php", "PHP", 0, 0, 56, 0, 0, 0, 0, 13, 11, 80
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\RegisterUserUseCase.php", "PHP", 0, 0, 71, 0, 0, 0, 0, 19, 13, 103
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\UseCases\User\UpdateProfileUseCase.php", "PHP", 0, 0, 85, 0, 0, 0, 0, 19, 21, 125
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\helpers\CarbonHelper.php", "PHP", 0, 0, 27, 0, 0, 0, 0, 22, 10, 59
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\app\helpers\TokenHelper.php", "PHP", 0, 0, 92, 0, 0, 0, 0, 29, 13, 134
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\bootstrap\app.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 4, 5, 35
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\bootstrap\providers.php", "PHP", 0, 0, 4, 0, 0, 0, 0, 0, 2, 6
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\composer.json", "JSON", 0, 0, 0, 0, 74, 0, 0, 0, 1, 75
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\composer.lock", "JSON", 0, 0, 0, 0, 8674, 0, 0, 0, 1, 8675
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\app.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 82, 23, 128
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\auth.php", "PHP", 0, 0, 32, 0, 0, 0, 0, 74, 14, 120
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\cache.php", "PHP", 0, 0, 57, 0, 0, 0, 0, 34, 18, 109
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\database.php", "PHP", 0, 0, 109, 0, 0, 0, 0, 43, 23, 175
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\filesystems.php", "PHP", 0, 0, 36, 0, 0, 0, 0, 32, 13, 81
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\jwt.php", "PHP", 0, 0, 39, 0, 0, 0, 0, 228, 44, 311
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\logging.php", "PHP", 0, 0, 79, 0, 0, 0, 0, 33, 21, 133
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\mail.php", "PHP", 0, 0, 55, 0, 0, 0, 0, 43, 19, 117
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\queue.php", "PHP", 0, 0, 52, 0, 0, 0, 0, 44, 17, 113
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\scramble.php", "PHP", 0, 0, 26, 0, 0, 0, 0, 61, 17, 104
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\services.php", "PHP", 0, 0, 37, 0, 0, 0, 0, 11, 8, 56
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\config\session.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 160, 35, 218
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\AdminFactory.php", "PHP", 0, 0, 69, 0, 0, 0, 0, 39, 12, 120
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\CarrierFactory.php", "PHP", 0, 0, 60, 0, 0, 0, 0, 22, 11, 93
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\CartItemFactory.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 10, 6, 40
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\CategoryFactory.php", "PHP", 0, 0, 58, 0, 0, 0, 0, 26, 14, 98
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\ChatFactory.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 9, 4, 24
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\DiscountCodeFactory.php", "PHP", 0, 0, 44, 0, 0, 0, 0, 23, 7, 74
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\FeedbackFactory.php", "PHP", 0, 0, 56, 0, 0, 0, 0, 28, 8, 92
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\MessageFactory.php", "PHP", 0, 0, 19, 0, 0, 0, 0, 0, 5, 24
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\OrderFactory.php", "PHP", 0, 0, 57, 0, 0, 0, 0, 11, 9, 77
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\OrderItemFactory.php", "PHP", 0, 0, 34, 0, 0, 0, 0, 3, 7, 44
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\PaymentFactory.php", "PHP", 0, 0, 11, 0, 0, 0, 0, 9, 4, 24
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\ProductFactory.php", "PHP", 0, 0, 85, 0, 0, 0, 0, 32, 17, 134
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\RatingFactory.php", "PHP", 0, 0, 90, 0, 0, 0, 0, 44, 16, 150
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\SellerFactory.php", "PHP", 0, 0, 46, 0, 0, 0, 0, 33, 9, 88
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\ShippingFactory.php", "PHP", 0, 0, 98, 0, 0, 0, 0, 29, 13, 140
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\ShippingHistoryFactory.php", "PHP", 0, 0, 147, 0, 0, 0, 0, 20, 14, 181
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\ShippingRoutePointFactory.php", "PHP", 0, 0, 80, 0, 0, 0, 0, 26, 12, 118
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\ShoppingCartFactory.php", "PHP", 0, 0, 16, 0, 0, 0, 0, 10, 5, 31
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\UserFactory.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 14, 6, 45
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\factories\UserInteractionFactory.php", "PHP", 0, 0, 93, 0, 0, 0, 0, 0, 13, 106
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\0001_01_01_000000_create_users_table.php", "PHP", 0, 0, 45, 0, 0, 0, 0, 6, 6, 57
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\0001_01_01_000001_create_cache_table.php", "PHP", 0, 0, 25, 0, 0, 0, 0, 6, 5, 36
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\0001_01_01_000002_create_jobs_table.php", "PHP", 0, 0, 46, 0, 0, 0, 0, 6, 6, 58
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\0001_01_01_000003_create_user_interactions_table.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 0, 5, 29
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_210953_create_personal_access_tokens_table.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 6, 4, 34
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_210955_create_password_reset_tokens_table.php", "PHP", 0, 0, 21, 0, 0, 0, 0, 7, 4, 32
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215312_create_products_table.php", "PHP", 0, 0, 102, 0, 0, 0, 0, 27, 27, 156
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215522_create_messages_table.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 6, 3, 31
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215523_create_chats_table.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 6, 4, 33
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215525_create_user_strikes_table.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 6, 3, 31
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215534_create_orders_table.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 6, 4, 38
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215535_create_order_items_table.php", "PHP", 0, 0, 23, 0, 0, 0, 0, 6, 4, 33
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215546_create_payments_table.php", "PHP", 0, 0, 18, 0, 0, 0, 0, 6, 4, 28
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215601_create_shippings_table.php", "PHP", 0, 0, 33, 0, 0, 0, 0, 6, 4, 43
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215603_create_shipping_history_table.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 6, 5, 39
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215604_create_shipping_route_points_table.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 6, 5, 39
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215605_create_carriers_table.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 6, 4, 34
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_215616_create_admins_table.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 6, 5, 35
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_220941_create_categories_table.php", "PHP", 0, 0, 63, 0, 0, 0, 0, 9, 13, 85
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_17_221211_create_ratings_table.php", "PHP", 0, 0, 28, 0, 0, 0, 0, 7, 5, 40
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_21_000001_create_shopping_carts_table.php", "PHP", 0, 0, 20, 0, 0, 0, 0, 6, 4, 30
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_21_000002_create_cart_items_table.php", "PHP", 0, 0, 24, 0, 0, 0, 0, 6, 4, 34
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_21_000003_create_sellers_table.php", "PHP", 0, 0, 29, 0, 0, 0, 0, 6, 5, 40
"c:\Users\kevin\OneDrive\Desktop\Proyecto de Programación\Proyectos Personales\webBCommerce\BCommerceBackEnd\bcommerceBackEnd\database\migrations\2025_03_25_000001_create_accounting_accounts_table.php", "PHP", 0, 0, 22, 0, 0, 0, 0, 0, 4, 26
